Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,counterbalance-sg3w,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-2s1m,order-j7mk,branch-qjxq,checkpoint-27dz,branch-8rrr,branch-5rfv,branch-59ox,branch-njci,branch-di17,branch-gjr2,branch-1dat,branch-drsz,branch-21pl,branch-y4xh,branch-qzep,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,ANSWER,clearval,Metadata,order1,order2,order3,order4,order5,order6,order7,order8,order9,order10,order11,order12,# stim
1,1579568771689,21/01/2020 01:06:11,1579568772171,-5,20/01/2020 20:06:12,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
2,1579568779506,21/01/2020 01:06:19,1579568779998,-5,20/01/2020 20:06:19,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,1,1,1,Screen 1,advancementZone,continue_button,7756.949999999051,,,0,1,0,,,,,,progress2,1,,,,,,,,,,,,,,,,
3,1579568782476,21/01/2020 01:06:22,1579568782986,-5,20/01/2020 20:06:22,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,2,1,1,Screen 1,Zone1,timelimit_screen,3003.5960000000014,,,0,1,0,,,1,,,reminder,,,,,,,,,,,,,,,,,
4,1579568783947,21/01/2020 01:06:23,1579568784480,-5,20/01/2020 20:06:24,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,3,1,1,Screen 1,Zone3,timelimit_screen,1495.4259999999995,,,0,1,0,,,1,,,fixation,,,,,,,,,,,,,,,,,
5,1579568784759,21/01/2020 01:06:24,1579568785299,-5,20/01/2020 20:06:25,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,23,1,1,stim,advancementZone,response_keyboard,765.5100000010862,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,,AF13SUS.JPG,,7460.jpg,,,
6,1579568785931,21/01/2020 01:06:25,1579568786469,-5,20/01/2020 20:06:26,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,23,1,1,stim,Zone1,fixation,1989.0010000000002,,,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,,AF13SUS.JPG,,7460.jpg,,,
7,1579568786734,21/01/2020 01:06:26,1579568787260,-5,20/01/2020 20:06:27,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,6,2,1,stim,advancementZone,response_keyboard,742.2850000002654,negative,1,1,0,0,,,,,1,trial,,,negative,block1,,,,,,,,09F_AN_C.jpg,,9424.jpg,,,
8,1579568787946,21/01/2020 01:06:27,1579568788478,-5,20/01/2020 20:06:28,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,6,2,1,stim,Zone3,timelimit_screen,2008.009,,,0,1,0,,,1,,1,trial,,,negative,block1,,,,,,,,09F_AN_C.jpg,,9424.jpg,,,
9,1579568788570,21/01/2020 01:06:28,1579568789100,-5,20/01/2020 20:06:29,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,13,3,1,stim,advancementZone,response_keyboard,578.5449999966659,positive,1,1,0,0,,,,,1,trial,,,positive,block1,,,,,,,,AF06HAS.jpg,,2550.jpg,,,
10,1579568789931,21/01/2020 01:06:29,1579568790467,-5,20/01/2020 20:06:30,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,13,3,1,stim,Zone1,fixation,1991.255000000001,,,0,1,0,,,,,1,trial,,,positive,block1,,,,,,,,AF06HAS.jpg,,2550.jpg,,,
11,1579568790665,21/01/2020 01:06:30,1579568791211,-5,20/01/2020 20:06:31,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,7,4,1,stim,advancementZone,response_keyboard,706.7749999987427,positive,1,0,1,0,,,,,1,trial,,,negative,block1,,,,,,,,20M_AN_C.jpg,,9561.jpg,,,
12,1579568791930,21/01/2020 01:06:31,1579568792476,-5,20/01/2020 20:06:32,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,7,4,1,stim,Zone3,timelimit_screen,2007.7259999999987,,,0,1,0,,,1,,1,trial,,,negative,block1,,,,,,,,20M_AN_C.jpg,,9561.jpg,,,
13,1579568792619,21/01/2020 01:06:32,1579568793156,-5,20/01/2020 20:06:33,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,8,5,1,stim,advancementZone,response_keyboard,642.7100000000792,negative,1,1,0,0,,,,,1,trial,,,negative,block1,,,,,,,,37M_AN_C.jpg,,9830.jpg,,,
14,1579568793930,21/01/2020 01:06:33,1579568794466,-5,20/01/2020 20:06:34,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,8,5,1,stim,Zone1,fixation,1991.4569999999985,,,0,1,0,,,,,1,trial,,,negative,block1,,,,,,,,37M_AN_C.jpg,,9830.jpg,,,
15,1579568794711,21/01/2020 01:06:34,1579568795251,-5,20/01/2020 20:06:35,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,22,6,1,stim,advancementZone,response_keyboard,749.4799999985844,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,,AF03SUS.JPG,,6837.jpg,,,
16,1579568795931,21/01/2020 01:06:35,1579568796475,-5,20/01/2020 20:06:36,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,22,6,1,stim,Zone3,timelimit_screen,2007.6759999999995,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,,,,AF03SUS.JPG,,6837.jpg,,,
17,1579568796652,21/01/2020 01:06:36,1579568797197,-5,20/01/2020 20:06:37,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,27,7,1,stim,advancementZone,response_keyboard,688.6650000014924,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,,AM34SUS.JPG,,8466.jpg,,,
18,1579568797937,21/01/2020 01:06:37,1579568798466,-5,20/01/2020 20:06:38,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,27,7,1,stim,Zone1,fixation,1991.3890000000029,,,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,,AM34SUS.JPG,,8466.jpg,,,
19,1579568798483,21/01/2020 01:06:38,1579568799019,-5,20/01/2020 20:06:39,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,26,8,1,stim,advancementZone,response_keyboard,506.58499999917694,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,,AM12SUS.JPG,,8060.jpg,,,
20,1579568799936,21/01/2020 01:06:39,1579568800474,-5,20/01/2020 20:06:40,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,26,8,1,stim,Zone3,timelimit_screen,2007.7340000000004,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,,,,AM12SUS.JPG,,8060.jpg,,,
21,1579568800686,21/01/2020 01:06:40,1579568801227,-5,20/01/2020 20:06:41,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,15,9,1,stim,advancementZone,response_keyboard,708.5750000005646,negative,1,0,1,0,,,,,1,trial,,,positive,block1,,,,,,,,AM01HAS.jpg,,8380.jpg,,,
22,1579568801927,21/01/2020 01:06:41,1579568802464,-5,20/01/2020 20:06:42,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,15,9,1,stim,Zone1,fixation,1991.2619999999988,,,0,1,0,,,,,1,trial,,,positive,block1,,,,,,,,AM01HAS.jpg,,8380.jpg,,,
23,1579568802992,21/01/2020 01:06:42,1579568803531,-5,20/01/2020 20:06:43,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,25,10,1,stim,advancementZone,response_keyboard,1028.8599999985308,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,,AM06SUS.JPG,,7590.jpg,,,
24,1579568803929,21/01/2020 01:06:43,1579568804475,-5,20/01/2020 20:06:44,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,25,10,1,stim,Zone3,timelimit_screen,2007.9940000000024,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,,,,AM06SUS.JPG,,7590.jpg,,,
25,1579568804586,21/01/2020 01:06:44,1579568805125,-5,20/01/2020 20:06:45,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,10,11,1,stim,advancementZone,response_keyboard,611.7550000017218,positive,1,1,0,0,,,,,1,trial,,,positive,block1,,,,,,,,03F_HA_O.jpg,,1460.jpg,,,
26,1579568805934,21/01/2020 01:06:45,1579568806465,-5,20/01/2020 20:06:46,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,10,11,1,stim,Zone1,fixation,1991.114999999998,,,0,1,0,,,,,1,trial,,,positive,block1,,,,,,,,03F_HA_O.jpg,,1460.jpg,,,
27,1579568806455,21/01/2020 01:06:46,1579568806997,-5,20/01/2020 20:06:46,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,14,12,1,stim,advancementZone,response_keyboard,496.98500000158674,positive,1,1,0,0,,,,,1,trial,,,positive,block1,,,,,,,,AF08HAS.jpg,,5825.jpg,,,
28,1579568807945,21/01/2020 01:06:47,1579568808475,-5,20/01/2020 20:06:48,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,14,12,1,stim,Zone3,timelimit_screen,2008.0469999999987,,,0,1,0,,,1,,1,trial,,,positive,block1,,,,,,,,AF08HAS.jpg,,5825.jpg,,,
29,1579568808502,21/01/2020 01:06:48,1579568809038,-5,20/01/2020 20:06:49,10365,5,task-rugu,,3751297,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,4,13,1,stim,advancementZone,response_keyboard,528.8450000007288,positive,1,0,1,0,,,,,1,trial,,,negative,block1,,,,,,,,01F_AN_C.jpg,,7380.jpg,,,
