Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,counterbalance-sg3w,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-2s1m,order-j7mk,branch-qjxq,checkpoint-27dz,branch-8rrr,branch-5rfv,branch-59ox,branch-njci,branch-di17,branch-gjr2,branch-1dat,branch-drsz,branch-21pl,branch-y4xh,branch-qzep,sex,sex-text,sex-quantised,age,age-text,age-quantised,race,race-text,race-quantised,eng_native,eng_native-text,eng_native-quantised,psych,psych-text,psych-quantised,END QUESTIONNAIRE
1,1572566666186,01/11/2019 00:04:26,1572566666751,-7,31/10/2019 17:04:26,10365,4,questionnaire-rok5,,3271698,A26VB424KM3RSX,909018,,complete,vlonmv,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.70,1440x900,1440x716,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,Male,,2,29,,13,White - not of Hispanic Origin,,6,Yes,,1,No,,2,12153
1,1572568738906,01/11/2019 00:38:58,1572568733430,-5,31/10/2019 19:38:53,10365,4,questionnaire-rok5,,3271736,A1YMIA0664RNFF,909032,,complete,nentqm,,computer,Desktop or Laptop,Windows 8.1,Chrome 77.0.3865.120,1366x768,1366x625,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 2 and 4,order4,,,,,,,,Continue,,order4,,,,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,Male,,2,46,,30,Other (please specify),mulatto,,Yes,,1,No,,2,24159
1,1572570145228,01/11/2019 01:02:25,1572570144926,-4,31/10/2019 21:02:24,10365,4,questionnaire-rok5,,3271764,A2XVLENAJYX691,909041,,complete,xohkvb,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1536x864,1536x701,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order9,,,order7,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,Male,,2,76,,60,White - not of Hispanic Origin,,6,Yes,,1,No,,2,17897
1,1572571452068,01/11/2019 01:24:12,1572571392739,-4,31/10/2019 21:23:12,10365,4,questionnaire-rok5,,3271807,0y9zwqwv,909049,,complete,brkwro,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.70,1920x1080,1920x969,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,Orders 7 and 9,,,order9,,,,,,Continue,order9,,,,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,Male,,2,32,,16,White - not of Hispanic Origin,,6,Yes,,1,No,,2,14005
1,1572572872933,01/11/2019 01:47:52,1572572872953,-4,31/10/2019 21:47:52,10365,4,questionnaire-rok5,,3271832,A2ZT5S8DHRK8X9,909053,,complete,zwjbgv,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1920x944,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order12,,,,order12,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,Male,,2,25,,9,White - not of Hispanic Origin,,6,Yes,,1,No,,2,8413
1,1572575014197,01/11/2019 02:23:34,1572575013255,-4,31/10/2019 22:23:33,10365,4,questionnaire-rok5,,3271874,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,Male,,2,25,,9,White - not of Hispanic Origin,,6,Yes,,1,No,,2,10127
1,1572576313470,01/11/2019 02:45:13,1572576314676,-4,31/10/2019 22:45:14,10365,4,questionnaire-rok5,,3271893,AS9FKVLPA118I,909066,,complete,mjmczg,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.70,1366x768,1366x657,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order1,,,Orders 1 and 3,,,,,,,Continue,order3,Continue,,,,,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,Male,,2,51,,35,White - not of Hispanic Origin,,6,Yes,,1,No,,2,27483
1,1572576849507,01/11/2019 02:54:09,1572576848441,-7,31/10/2019 19:54:08,10365,4,questionnaire-rok5,,3271904,AMKTU517E8NN,909069,,complete,llgrib,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1536x864,1536x722,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,Female,,1,27,,11,White - not of Hispanic Origin,,6,Yes,,1,No,,2,14879
1,1572578209491,01/11/2019 03:16:49,1572578196556,-5,31/10/2019 22:16:36,10365,4,questionnaire-rok5,,3271943,AZU06JG0UX3DO,909076,,complete,kgwptl,,computer,Desktop or Laptop,Windows 7,Chrome 78.0.3904.70,907x512,1815x880,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,Male,,2,45,,29,White - not of Hispanic Origin,,6,Yes,,1,No,,2,20322
1,1572579851828,01/11/2019 03:44:11,1572579848945,-5,31/10/2019 22:44:08,10365,4,questionnaire-rok5,,3271977,jr3ewa6m,909086,,complete,ssdumj,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 78.0.3904.70,1440x900,1329x742,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 5 and 6,,order5,,,,,,,Continue,,,order5,,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,Continue,,,,,,,,,,Male,,2,45,,29,White - not of Hispanic Origin,,6,Yes,,1,No,,2,16298
1,1572579981055,01/11/2019 03:46:21,1572579981016,-4,31/10/2019 23:46:21,10365,4,questionnaire-rok5,,3271982,A3BBGFC0RG39HK,909088,,complete,ynkymr,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1280x720,1280x578,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order8,,order8,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,Male,,2,28,,12,Asian,,2,Yes,,1,No,,2,12692
1,1572586558940,01/11/2019 05:35:58,1572586558738,-5,01/11/2019 00:35:58,10365,4,questionnaire-rok5,,3272026,AUKIJNB3H4ULU,909100,,complete,kibhfh,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.16,1920x1080,1893x914,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,Male,,2,55,,39,White - not of Hispanic Origin,,6,Yes,,1,No,,2,25219
1,1572586662828,01/11/2019 05:37:42,1572586665239,-4,01/11/2019 01:37:45,10365,4,questionnaire-rok5,,3272030,A3SV5X0R9ARFOK,909101,,complete,zuknmk,,computer,Desktop or Laptop,Linux x86_64,Chrome 78.0.3904.70,1920x1080,1920x971,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,Male,,2,29,,13,White - not of Hispanic Origin,,6,Yes,,1,No,,2,12262
1,1572598442444,01/11/2019 08:54:02,1572598455808,-5,01/11/2019 03:54:15,10365,4,questionnaire-rok5,,3272131,ABN9IUIM1YA7Y,909136,,complete,jzxrcy,,computer,Desktop or Laptop,Windows 8.1,Chrome 78.0.3904.70,1920x1080,1920x937,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,Female,,1,59,,43,White - not of Hispanic Origin,,6,Yes,,1,No,,2,13602
1,1572612049163,01/11/2019 12:40:49,1572612048984,-4,01/11/2019 08:40:48,10365,4,questionnaire-rok5,,3272407,A3UUY2UL6TZ55S,909257,,complete,eyshcw,,computer,Desktop or Laptop,Windows 8.1,Firefox 70.0,1366x768,1366x654,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order11,,,,order11,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,Male,,2,37,,21,White - not of Hispanic Origin,,6,Yes,,1,No,,2,15299
1,1572615133788,01/11/2019 13:32:13,1572615133075,-7,01/11/2019 06:32:13,10365,4,questionnaire-rok5,,3272594,A2LJ5WDE55Z4MT,909305,,complete,pflrlx,,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1366x768,1366x768,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order2,,order4,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,Female,,1,42,,26,White - not of Hispanic Origin,,6,Yes,,1,No,,2,18685
1,1572619352342,01/11/2019 14:42:32,1572619352804,-4,01/11/2019 10:42:32,10365,4,questionnaire-rok5,,3273234,A36HJXMFZY4RFG,909478,,complete,phpnqg,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1366x768,1366x635,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,,,,,Orders 7 and 9,,,order7,,,,,,Continue,order7,,,,,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,Male,,2,36,,20,White - not of Hispanic Origin,,6,Yes,,1,No,,2,19044
1,1572621391027,01/11/2019 15:16:31,1572621389333,-5,01/11/2019 10:16:29,10365,4,questionnaire-rok5,,3273315,A208A2GT4OHJOG,909522,,complete,grfruf,,computer,Desktop or Laptop,Windows 8.1,Chrome 77.0.3865.120,1920x1080,1920x888,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order10,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,Male,,2,54,,38,White - not of Hispanic Origin,,6,Yes,,1,No,,2,23702
1,1572621464215,01/11/2019 15:17:44,1572621463944,-4,01/11/2019 11:17:43,10365,4,questionnaire-rok5,,3273325,A292NRGUYEDR4C,909527,,complete,quetfx,,computer,Desktop or Laptop,Windows 10,IE 11.0,1280x1024,1264x821,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,,,,,Orders 5 and 6,,order6,,,,,,,Continue,,,order5,,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,Continue,,,,,,,,,,Female,,1,57,,41,White - not of Hispanic Origin,,6,Yes,,1,No,,2,12296
1,1572621699728,01/11/2019 15:21:39,1572621701262,-7,01/11/2019 08:21:41,10365,4,questionnaire-rok5,,3273356,A1WSCND5HZZV5N,909542,,complete,bhnvek,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.70,1920x1080,1761x841,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,,,,Orders 2 and 4,order2,,,,,,,,Continue,,order2,,,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,Female,,1,48,,32,White - not of Hispanic Origin,,6,Yes,,1,No,,2,11457
1,1572626170781,01/11/2019 16:36:10,1572626169761,-4,01/11/2019 12:36:09,10365,4,questionnaire-rok5,,3274056,A2FCQ5K0T1PYHS,909726,,complete,rzwmms,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1536x754,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order7,,,order9,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,Male,,2,23,,7,White - not of Hispanic Origin,,6,Yes,,1,No,,2,8948
1,1572631028793,01/11/2019 17:57:08,1572631028018,-4,01/11/2019 13:57:08,10365,4,questionnaire-rok5,,3274187,AIM6UIPPVF05M,909792,,complete,hhllnl,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.70,1680x1050,1543x922,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,,,,Orders 11 and 12,,,,,order11,,,,Continue,,,,order11,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,Male,,2,38,,22,White - not of Hispanic Origin,,6,Yes,,1,No,,2,23997
1,1572641331443,01/11/2019 20:48:51,1572641331264,-5,01/11/2019 15:48:51,10365,4,questionnaire-rok5,,3275143,AEMKB98WAW7YA,910051,,complete,hfxnqu,,computer,Desktop or Laptop,Windows 7,Chrome 78.0.3904.70,1440x900,1440x789,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order8,,order8,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,Male,,2,33,,17,White - not of Hispanic Origin,,6,Yes,,1,No,,2,9563
1,1572648612124,01/11/2019 22:50:12,1572648611844,-5,01/11/2019 17:50:11,10365,4,questionnaire-rok5,,3275319,A2JXVOTECPMRAJ,910103,,complete,foifna,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,,,,Orders 5 and 6,,order6,,,,,,,Continue,,,order6,,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,Continue,,,,,,,,,,Female,,1,48,,32,Black - not of Hispanic Origin,,3,Yes,,1,No,,2,16941
1,1572672491762,02/11/2019 05:28:11,1572672491547,-4,02/11/2019 01:28:11,10365,4,questionnaire-rok5,,3275478,A3DNZIZRJ847AR,910138,,complete,phmbzx,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.87,1366x768,1093x526,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,ACCEPT,,,≥38,≥43,≥48,≥53,≥58,≥63,≤67,,,,,,,,Orders 11 and 12,,,,,order12,,,,Continue,,,,order12,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,Female,,1,66,,50,Black - not of Hispanic Origin,,3,Yes,,1,No,,2,37659
1,1572702048291,02/11/2019 13:40:48,1572702048169,-4,02/11/2019 09:40:48,10365,4,questionnaire-rok5,,3275838,A28WTW360AS5T2,910292,,complete,khyikh,,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1366x768,1366x641,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order6,order6,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,Female,,1,36,,20,White - not of Hispanic Origin,,6,Yes,,1,No,,2,24630
1,1572702054918,02/11/2019 13:40:54,1572702054928,-4,02/11/2019 09:40:54,10365,4,questionnaire-rok5,,3275839,AZ8KL6F16ZS7G,910293,,complete,lmypft,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.70,1280x720,1280x610,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,ACCEPT,,,≥38,≥43,≥48,≥53,≥58,≥63,≤67,,,,,,,,Orders 2 and 4,order2,,,,,,,,Continue,,order4,,,,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,Female,,1,65,,49,White - not of Hispanic Origin,,6,Yes,,1,No,,2,17406
1,1572702594158,02/11/2019 13:49:54,1572702592478,-4,02/11/2019 09:49:52,10365,4,questionnaire-rok5,,3275871,AHED54NOS25RY,910302,,complete,bthwoh,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.87,1280x1024,1280x881,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,Female,,1,41,,25,Black - not of Hispanic Origin,,3,Yes,,1,No,,2,30726
1,1572703730181,02/11/2019 14:08:50,1572703730038,-5,02/11/2019 09:08:50,10365,4,questionnaire-rok5,,3275925,A2XJ54KDHS1ILK,910313,,complete,jlqwnz,,computer,Desktop or Laptop,Linux x86_64,Chrome 76.0.3809.100,1280x720,1280x586,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order10,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,Male,,2,38,,22,White - not of Hispanic Origin,,6,Yes,,1,No,,2,17753
1,1572704953246,02/11/2019 14:29:13,1572704953622,-7,02/11/2019 07:29:13,10365,4,questionnaire-rok5,,3275977,A30NX5HEQGGFPP,910326,,complete,zouyrx,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.87,1366x768,1366x625,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order3,Continue,,,,,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,Male,,2,57,,41,Asian,,2,Yes,,1,No,,2,18379
1,1572705888305,02/11/2019 14:44:48,1572705888194,-7,02/11/2019 07:44:48,10365,4,questionnaire-rok5,,3276027,A1DMTTZDZD77MT,910341,,complete,ekdwsp,,computer,Desktop or Laptop,Chromium OS 12105.100.0,Chrome 75.0.3770.144,1366x768,1366x697,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 7 and 9,,,order9,,,,,,Continue,order9,,,,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,Female,,1,21,,5,Black - not of Hispanic Origin,,3,Yes,,1,No,,2,11724
1,1572707069798,02/11/2019 15:04:29,1572707069148,-4,02/11/2019 11:04:29,10365,4,questionnaire-rok5,,3276055,A1B1Y6OBCA7XTZ,910351,,complete,ripuhr,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.70,1280x720,1244x589,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order1,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,Male,,2,21,,5,White - not of Hispanic Origin,,6,Yes,,1,No,,2,12063
1,1572708064028,02/11/2019 15:21:04,1572708063898,-5,02/11/2019 10:21:03,10365,4,questionnaire-rok5,,3276087,A3UD7T1L80TCR3,910367,,complete,xdflmd,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 78.0.3904.70,1920x1080,1920x969,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,Female,,1,58,,42,White - not of Hispanic Origin,,6,Yes,,1,No,,2,11331
1,1572708247450,02/11/2019 15:24:07,1572708201768,-4,02/11/2019 11:23:21,10365,4,questionnaire-rok5,,3276093,AJ4B5W7LPJEQO,910368,,complete,subpzo,,computer,Desktop or Laptop,Windows 8.1,Chrome 78.0.3904.70,1366x768,1366x625,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order6,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,Male,,2,58,,42,Asian,,2,Yes,,1,No,,2,13973
1,1572708734975,02/11/2019 15:32:14,1572708734814,-7,02/11/2019 08:32:14,10365,4,questionnaire-rok5,,3276132,AP9M4LGBH8FYM,910373,,complete,htbxnz,,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 77.0.3865.120,1440x900,1433x761,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order9,,,order7,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,Female,,1,59,,43,White - not of Hispanic Origin,,6,Yes,,1,No,,2,26831
1,1572710709858,02/11/2019 16:05:09,1572710709938,-5,02/11/2019 11:05:09,10365,4,questionnaire-rok5,,3276205,A3D8O2MXLJNVHC,910394,,complete,lwfeqg,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.87,1280x720,1032x593,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order1,,,Orders 1 and 3,,,,,,,Continue,order3,Continue,,,,,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,Male,,2,39,,23,White - not of Hispanic Origin,,6,Yes,,1,No,,2,13021
