Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,counterbalance-sg3w,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-2s1m,order-j7mk,branch-qjxq,checkpoint-27dz,branch-8rrr,branch-5rfv,branch-59ox,branch-njci,branch-di17,branch-gjr2,branch-1dat,branch-drsz,branch-21pl,branch-y4xh,branch-qzep,Question Key,Response
11,1572543736859,31/10/2019 17:42:16,1572543736607,-5,31/10/2019 12:42:16,10365,4,questionnaire-l69s,,3270224,ALM8YFO0272UR,908599,,complete,zrmrpt,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1519x792,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,Responder,a_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 7 and 9,,,order7,,,,,,Continue,order9,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,cheerful-quantised,1
12,1572543736859,31/10/2019 17:42:16,1572543736608,-5,31/10/2019 12:42:16,10365,4,questionnaire-l69s,,3270224,ALM8YFO0272UR,908599,,complete,zrmrpt,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1519x792,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,Responder,a_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 7 and 9,,,order7,,,,,,Continue,order9,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,inhibited,2 - fits somewhat
13,1572543736859,31/10/2019 17:42:16,1572543736608,-5,31/10/2019 12:42:16,10365,4,questionnaire-l69s,,3270224,ALM8YFO0272UR,908599,,complete,zrmrpt,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1519x792,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,Responder,a_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 7 and 9,,,order7,,,,,,Continue,order9,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,inhibited-quantised,2
14,1572543736859,31/10/2019 17:42:16,1572543736608,-5,31/10/2019 12:42:16,10365,4,questionnaire-l69s,,3270224,ALM8YFO0272UR,908599,,complete,zrmrpt,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1519x792,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,Responder,a_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 7 and 9,,,order7,,,,,,Continue,order9,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,END QUESTIONNAIRE,7847
1,1572543753198,31/10/2019 17:42:33,1572543753753,-7,31/10/2019 10:42:33,10365,4,questionnaire-l69s,,3270233,A3FSDH6HUZPNQ8,908601,,complete,pvfraj,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1920x944,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order1,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,BEGIN QUESTIONNAIRE,
2,1572543757199,31/10/2019 17:42:37,1572543757825,-7,31/10/2019 10:42:37,10365,4,questionnaire-l69s,,3270233,A3FSDH6HUZPNQ8,908601,,complete,pvfraj,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x944,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order1,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,happy,1 - doesn't fit at all
3,1572543757449,31/10/2019 17:42:37,1572543757827,-7,31/10/2019 10:42:37,10365,4,questionnaire-l69s,,3270233,A3FSDH6HUZPNQ8,908601,,complete,pvfraj,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x944,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order1,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,happy-quantised,1
4,1572543757449,31/10/2019 17:42:37,1572543757827,-7,31/10/2019 10:42:37,10365,4,questionnaire-l69s,,3270233,A3FSDH6HUZPNQ8,908601,,complete,pvfraj,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x944,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order1,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,helpless,1 - doesn't fit at all
5,1572543757449,31/10/2019 17:42:37,1572543757827,-7,31/10/2019 10:42:37,10365,4,questionnaire-l69s,,3270233,A3FSDH6HUZPNQ8,908601,,complete,pvfraj,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x944,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order1,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,helpless-quantised,1
6,1572543757449,31/10/2019 17:42:37,1572543757827,-7,31/10/2019 10:42:37,10365,4,questionnaire-l69s,,3270233,A3FSDH6HUZPNQ8,908601,,complete,pvfraj,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x944,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order1,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,energetic,1 - doesn't fit at all
7,1572543757449,31/10/2019 17:42:37,1572543757827,-7,31/10/2019 10:42:37,10365,4,questionnaire-l69s,,3270233,A3FSDH6HUZPNQ8,908601,,complete,pvfraj,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x944,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order1,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,energetic-quantised,1
8,1572543757449,31/10/2019 17:42:37,1572543757827,-7,31/10/2019 10:42:37,10365,4,questionnaire-l69s,,3270233,A3FSDH6HUZPNQ8,908601,,complete,pvfraj,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x944,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order1,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,tense,1 - doesn't fit at all
9,1572543757449,31/10/2019 17:42:37,1572543757827,-7,31/10/2019 10:42:37,10365,4,questionnaire-l69s,,3270233,A3FSDH6HUZPNQ8,908601,,complete,pvfraj,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x944,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order1,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,tense-quantised,1
10,1572543757449,31/10/2019 17:42:37,1572543757827,-7,31/10/2019 10:42:37,10365,4,questionnaire-l69s,,3270233,A3FSDH6HUZPNQ8,908601,,complete,pvfraj,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x944,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order1,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,cheerful,1 - doesn't fit at all
11,1572543757449,31/10/2019 17:42:37,1572543757828,-7,31/10/2019 10:42:37,10365,4,questionnaire-l69s,,3270233,A3FSDH6HUZPNQ8,908601,,complete,pvfraj,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x944,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order1,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,cheerful-quantised,1
12,1572543757449,31/10/2019 17:42:37,1572543757828,-7,31/10/2019 10:42:37,10365,4,questionnaire-l69s,,3270233,A3FSDH6HUZPNQ8,908601,,complete,pvfraj,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x944,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order1,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,inhibited,1 - doesn't fit at all
13,1572543757449,31/10/2019 17:42:37,1572543757828,-7,31/10/2019 10:42:37,10365,4,questionnaire-l69s,,3270233,A3FSDH6HUZPNQ8,908601,,complete,pvfraj,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x944,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order1,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,inhibited-quantised,1
14,1572543757449,31/10/2019 17:42:37,1572543757828,-7,31/10/2019 10:42:37,10365,4,questionnaire-l69s,,3270233,A3FSDH6HUZPNQ8,908601,,complete,pvfraj,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x944,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order1,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,END QUESTIONNAIRE,4075
1,1572543783911,31/10/2019 17:43:03,1572543791447,-5,31/10/2019 12:43:11,10365,4,questionnaire-l69s,,3270242,ACJ6NSCIWMUZI,908605,,complete,wdggwl,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1920x919,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order8,,order8,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,BEGIN QUESTIONNAIRE,
2,1572543794011,31/10/2019 17:43:14,1572543801619,-5,31/10/2019 12:43:21,10365,4,questionnaire-l69s,,3270242,ACJ6NSCIWMUZI,908605,,complete,wdggwl,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x919,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order8,,order8,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,happy,2 - fits somewhat
3,1572543794216,31/10/2019 17:43:14,1572543801622,-5,31/10/2019 12:43:21,10365,4,questionnaire-l69s,,3270242,ACJ6NSCIWMUZI,908605,,complete,wdggwl,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x919,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order8,,order8,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,happy-quantised,2
4,1572543794216,31/10/2019 17:43:14,1572543801622,-5,31/10/2019 12:43:21,10365,4,questionnaire-l69s,,3270242,ACJ6NSCIWMUZI,908605,,complete,wdggwl,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x919,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order8,,order8,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,helpless,1 - doesn't fit at all
5,1572543794216,31/10/2019 17:43:14,1572543801622,-5,31/10/2019 12:43:21,10365,4,questionnaire-l69s,,3270242,ACJ6NSCIWMUZI,908605,,complete,wdggwl,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x919,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order8,,order8,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,helpless-quantised,1
6,1572543794216,31/10/2019 17:43:14,1572543801623,-5,31/10/2019 12:43:21,10365,4,questionnaire-l69s,,3270242,ACJ6NSCIWMUZI,908605,,complete,wdggwl,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x919,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order8,,order8,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,energetic,2 - fits somewhat
7,1572543794216,31/10/2019 17:43:14,1572543801624,-5,31/10/2019 12:43:21,10365,4,questionnaire-l69s,,3270242,ACJ6NSCIWMUZI,908605,,complete,wdggwl,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x919,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order8,,order8,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,energetic-quantised,2
8,1572543794216,31/10/2019 17:43:14,1572543801624,-5,31/10/2019 12:43:21,10365,4,questionnaire-l69s,,3270242,ACJ6NSCIWMUZI,908605,,complete,wdggwl,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x919,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order8,,order8,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,tense,2 - fits somewhat
9,1572543794216,31/10/2019 17:43:14,1572543801624,-5,31/10/2019 12:43:21,10365,4,questionnaire-l69s,,3270242,ACJ6NSCIWMUZI,908605,,complete,wdggwl,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1903x919,approve with $2.15 bonus,IPANAT TALEP,2,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order8,,order8,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,tense-quantised,2
