Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,counterbalance-sg3w,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-2s1m,order-j7mk,branch-qjxq,checkpoint-27dz,branch-8rrr,branch-5rfv,branch-59ox,branch-njci,branch-di17,branch-gjr2,branch-1dat,branch-drsz,branch-21pl,branch-y4xh,branch-qzep,Question Key,Response
10,1580701486487,03/02/2020 03:44:46,1580701486180,-7,02/02/2020 20:44:46,10365,5,questionnaire-mie5,,3844608,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1583x757,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,cheerful,1 - doesn't fit at all
11,1580701486487,03/02/2020 03:44:46,1580701486180,-7,02/02/2020 20:44:46,10365,5,questionnaire-mie5,,3844608,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1583x757,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,cheerful-quantised,1
12,1580701486487,03/02/2020 03:44:46,1580701486181,-7,02/02/2020 20:44:46,10365,5,questionnaire-mie5,,3844608,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1583x757,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,inhibited,2 - fits somewhat
13,1580701486487,03/02/2020 03:44:46,1580701486181,-7,02/02/2020 20:44:46,10365,5,questionnaire-mie5,,3844608,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1583x757,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,inhibited-quantised,2
14,1580701486487,03/02/2020 03:44:46,1580701486181,-7,02/02/2020 20:44:46,10365,5,questionnaire-mie5,,3844608,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1583x757,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,END QUESTIONNAIRE,49804
1,1580701699988,03/02/2020 03:48:19,1580701701715,-5,02/02/2020 22:48:21,10365,5,questionnaire-mie5,,3844626,vgujmtxj,1084589,,complete,ylaqwc,,computer,Desktop or Laptop,Windows 8.1,Firefox 72.0,1600x900,1600x745,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order10,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,BEGIN QUESTIONNAIRE,
2,1580701719085,03/02/2020 03:48:39,1580701720867,-5,02/02/2020 22:48:40,10365,5,questionnaire-mie5,,3844626,vgujmtxj,1084589,,complete,ylaqwc,,computer,Desktop or Laptop,Windows 8.1,Firefox 72.0,1600x900,1583x745,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order10,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,happy,1 - doesn't fit at all
3,1580701719241,03/02/2020 03:48:39,1580701720873,-5,02/02/2020 22:48:40,10365,5,questionnaire-mie5,,3844626,vgujmtxj,1084589,,complete,ylaqwc,,computer,Desktop or Laptop,Windows 8.1,Firefox 72.0,1600x900,1583x745,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order10,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,happy-quantised,1
4,1580701719241,03/02/2020 03:48:39,1580701720874,-5,02/02/2020 22:48:40,10365,5,questionnaire-mie5,,3844626,vgujmtxj,1084589,,complete,ylaqwc,,computer,Desktop or Laptop,Windows 8.1,Firefox 72.0,1600x900,1583x745,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order10,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,helpless,3 - fits quite well
5,1580701719241,03/02/2020 03:48:39,1580701720874,-5,02/02/2020 22:48:40,10365,5,questionnaire-mie5,,3844626,vgujmtxj,1084589,,complete,ylaqwc,,computer,Desktop or Laptop,Windows 8.1,Firefox 72.0,1600x900,1583x745,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order10,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,helpless-quantised,3
6,1580701719241,03/02/2020 03:48:39,1580701720875,-5,02/02/2020 22:48:40,10365,5,questionnaire-mie5,,3844626,vgujmtxj,1084589,,complete,ylaqwc,,computer,Desktop or Laptop,Windows 8.1,Firefox 72.0,1600x900,1583x745,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order10,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,energetic,1 - doesn't fit at all
7,1580701719241,03/02/2020 03:48:39,1580701720876,-5,02/02/2020 22:48:40,10365,5,questionnaire-mie5,,3844626,vgujmtxj,1084589,,complete,ylaqwc,,computer,Desktop or Laptop,Windows 8.1,Firefox 72.0,1600x900,1583x745,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order10,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,energetic-quantised,1
8,1580701719241,03/02/2020 03:48:39,1580701720877,-5,02/02/2020 22:48:40,10365,5,questionnaire-mie5,,3844626,vgujmtxj,1084589,,complete,ylaqwc,,computer,Desktop or Laptop,Windows 8.1,Firefox 72.0,1600x900,1583x745,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order10,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,tense,4 - fits very well
9,1580701719241,03/02/2020 03:48:39,1580701720877,-5,02/02/2020 22:48:40,10365,5,questionnaire-mie5,,3844626,vgujmtxj,1084589,,complete,ylaqwc,,computer,Desktop or Laptop,Windows 8.1,Firefox 72.0,1600x900,1583x745,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order10,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,tense-quantised,4
10,1580701719241,03/02/2020 03:48:39,1580701720878,-5,02/02/2020 22:48:40,10365,5,questionnaire-mie5,,3844626,vgujmtxj,1084589,,complete,ylaqwc,,computer,Desktop or Laptop,Windows 8.1,Firefox 72.0,1600x900,1583x745,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order10,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,cheerful,1 - doesn't fit at all
11,1580701719241,03/02/2020 03:48:39,1580701720878,-5,02/02/2020 22:48:40,10365,5,questionnaire-mie5,,3844626,vgujmtxj,1084589,,complete,ylaqwc,,computer,Desktop or Laptop,Windows 8.1,Firefox 72.0,1600x900,1583x745,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order10,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,cheerful-quantised,1
12,1580701719241,03/02/2020 03:48:39,1580701720879,-5,02/02/2020 22:48:40,10365,5,questionnaire-mie5,,3844626,vgujmtxj,1084589,,complete,ylaqwc,,computer,Desktop or Laptop,Windows 8.1,Firefox 72.0,1600x900,1583x745,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order10,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,inhibited,2 - fits somewhat
13,1580701719241,03/02/2020 03:48:39,1580701720880,-5,02/02/2020 22:48:40,10365,5,questionnaire-mie5,,3844626,vgujmtxj,1084589,,complete,ylaqwc,,computer,Desktop or Laptop,Windows 8.1,Firefox 72.0,1600x900,1583x745,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order10,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,inhibited-quantised,2
14,1580701719241,03/02/2020 03:48:39,1580701720880,-5,02/02/2020 22:48:40,10365,5,questionnaire-mie5,,3844626,vgujmtxj,1084589,,complete,ylaqwc,,computer,Desktop or Laptop,Windows 8.1,Firefox 72.0,1600x900,1583x745,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order10,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,END QUESTIONNAIRE,19165
1,1580702684661,03/02/2020 04:04:44,1580702684585,-5,02/02/2020 23:04:44,10365,5,questionnaire-mie5,,3844683,m3vuzspz,1084599,,complete,eyuizj,,computer,Desktop or Laptop,Windows 7,Firefox 72.0,1536x864,1536x752,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,BEGIN QUESTIONNAIRE,
2,1580702692540,03/02/2020 04:04:52,1580702692499,-5,02/02/2020 23:04:52,10365,5,questionnaire-mie5,,3844683,m3vuzspz,1084599,,complete,eyuizj,,computer,Desktop or Laptop,Windows 7,Firefox 72.0,1536x864,1519x752,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,happy,2 - fits somewhat
3,1580702692714,03/02/2020 04:04:52,1580702692505,-5,02/02/2020 23:04:52,10365,5,questionnaire-mie5,,3844683,m3vuzspz,1084599,,complete,eyuizj,,computer,Desktop or Laptop,Windows 7,Firefox 72.0,1536x864,1519x752,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,happy-quantised,2
4,1580702692714,03/02/2020 04:04:52,1580702692506,-5,02/02/2020 23:04:52,10365,5,questionnaire-mie5,,3844683,m3vuzspz,1084599,,complete,eyuizj,,computer,Desktop or Laptop,Windows 7,Firefox 72.0,1536x864,1519x752,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,helpless,3 - fits quite well
5,1580702692714,03/02/2020 04:04:52,1580702692506,-5,02/02/2020 23:04:52,10365,5,questionnaire-mie5,,3844683,m3vuzspz,1084599,,complete,eyuizj,,computer,Desktop or Laptop,Windows 7,Firefox 72.0,1536x864,1519x752,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,helpless-quantised,3
6,1580702692714,03/02/2020 04:04:52,1580702692507,-5,02/02/2020 23:04:52,10365,5,questionnaire-mie5,,3844683,m3vuzspz,1084599,,complete,eyuizj,,computer,Desktop or Laptop,Windows 7,Firefox 72.0,1536x864,1519x752,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,energetic,2 - fits somewhat
7,1580702692714,03/02/2020 04:04:52,1580702692507,-5,02/02/2020 23:04:52,10365,5,questionnaire-mie5,,3844683,m3vuzspz,1084599,,complete,eyuizj,,computer,Desktop or Laptop,Windows 7,Firefox 72.0,1536x864,1519x752,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,energetic-quantised,2
8,1580702692714,03/02/2020 04:04:52,1580702692508,-5,02/02/2020 23:04:52,10365,5,questionnaire-mie5,,3844683,m3vuzspz,1084599,,complete,eyuizj,,computer,Desktop or Laptop,Windows 7,Firefox 72.0,1536x864,1519x752,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,tense,3 - fits quite well
9,1580702692714,03/02/2020 04:04:52,1580702692508,-5,02/02/2020 23:04:52,10365,5,questionnaire-mie5,,3844683,m3vuzspz,1084599,,complete,eyuizj,,computer,Desktop or Laptop,Windows 7,Firefox 72.0,1536x864,1519x752,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,tense-quantised,3
10,1580702692714,03/02/2020 04:04:52,1580702692509,-5,02/02/2020 23:04:52,10365,5,questionnaire-mie5,,3844683,m3vuzspz,1084599,,complete,eyuizj,,computer,Desktop or Laptop,Windows 7,Firefox 72.0,1536x864,1519x752,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,cheerful,2 - fits somewhat
11,1580702692714,03/02/2020 04:04:52,1580702692511,-5,02/02/2020 23:04:52,10365,5,questionnaire-mie5,,3844683,m3vuzspz,1084599,,complete,eyuizj,,computer,Desktop or Laptop,Windows 7,Firefox 72.0,1536x864,1519x752,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,cheerful-quantised,2
12,1580702692714,03/02/2020 04:04:52,1580702692512,-5,02/02/2020 23:04:52,10365,5,questionnaire-mie5,,3844683,m3vuzspz,1084599,,complete,eyuizj,,computer,Desktop or Laptop,Windows 7,Firefox 72.0,1536x864,1519x752,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,inhibited,3 - fits quite well
13,1580702692714,03/02/2020 04:04:52,1580702692513,-5,02/02/2020 23:04:52,10365,5,questionnaire-mie5,,3844683,m3vuzspz,1084599,,complete,eyuizj,,computer,Desktop or Laptop,Windows 7,Firefox 72.0,1536x864,1519x752,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,inhibited-quantised,3
14,1580702692714,03/02/2020 04:04:52,1580702692513,-5,02/02/2020 23:04:52,10365,5,questionnaire-mie5,,3844683,m3vuzspz,1084599,,complete,eyuizj,,computer,Desktop or Laptop,Windows 7,Firefox 72.0,1536x864,1519x752,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,END QUESTIONNAIRE,7929
1,1580702927361,03/02/2020 04:08:47,1580702931308,-7,02/02/2020 21:08:51,10365,5,questionnaire-mie5,,3844699,49zru4xn,1084598,,complete,iuwldg,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.130,1366x768,1366x625,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 11 and 12,,,,,order12,,,,Continue,,,,order12,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,BEGIN QUESTIONNAIRE,
2,1580702949832,03/02/2020 04:09:09,1580702953774,-7,02/02/2020 21:09:13,10365,5,questionnaire-mie5,,3844699,49zru4xn,1084598,,complete,iuwldg,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.130,1366x768,1349x625,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 11 and 12,,,,,order12,,,,Continue,,,,order12,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,happy,2 - fits somewhat
3,1580702950050,03/02/2020 04:09:10,1580702953776,-7,02/02/2020 21:09:13,10365,5,questionnaire-mie5,,3844699,49zru4xn,1084598,,complete,iuwldg,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.130,1366x768,1349x625,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 11 and 12,,,,,order12,,,,Continue,,,,order12,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,happy-quantised,2
4,1580702950050,03/02/2020 04:09:10,1580702953776,-7,02/02/2020 21:09:13,10365,5,questionnaire-mie5,,3844699,49zru4xn,1084598,,complete,iuwldg,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.130,1366x768,1349x625,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 11 and 12,,,,,order12,,,,Continue,,,,order12,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,helpless,3 - fits quite well
5,1580702950050,03/02/2020 04:09:10,1580702953777,-7,02/02/2020 21:09:13,10365,5,questionnaire-mie5,,3844699,49zru4xn,1084598,,complete,iuwldg,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.130,1366x768,1349x625,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 11 and 12,,,,,order12,,,,Continue,,,,order12,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,helpless-quantised,3
6,1580702950050,03/02/2020 04:09:10,1580702953777,-7,02/02/2020 21:09:13,10365,5,questionnaire-mie5,,3844699,49zru4xn,1084598,,complete,iuwldg,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.130,1366x768,1349x625,approve with $2.15 bonus,IPANAT SAMFE,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 11 and 12,,,,,order12,,,,Continue,,,,order12,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,energetic,1 - doesn't fit at all
